pinjaman_id,nasabah_id,produk_id,cabang_id,petugas_id,tanggal_akad,plafon,tenor_bulan,suku_bunga_tahunan,tujuan_penggunaan,status_pinjaman,is_batal,fk_nasabah_valid,fk_petugas_valid,ada_masalah_fk,total_kewajiban_x,total_realisasi_x,total_kewajiban_y,total_realisasi_y,total_kewajiban,total_realisasi,baki_debet,hari_tunggakan_terlama,kolektibilitas,kode_kolektibilitas,tanggal_lahir_x,umur_saat_akad,total_nilai_agunan,rasio_kredit_agunan,nik_terenkripsi,tanggal_lahir_y,jenis_kelamin,jenis_usaha,pendapatan_bulanan,lama_usaha_tahun,kota,provinsi,nik_terenkripsi_dim,tanggal_lahir,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nik_terenkripsi_dim,tanggal_lahir_dim,jenis_kelamin_dim,jenis_usaha_dim,pendapatan_bulanan_dim,lama_usaha_tahun_dim,kota_dim,provinsi_dim,nama_produk,segmen,plafon_min,plafon_maks,bunga_acuan_tahunan,nama_cabang,kota_cabang,provinsi_cabang,wilayah,tanggal_operasional,nama_petugas,cabang_id_petugas,tanggal_masuk,status_kepegawaian,tanggal,tahun,bulan,nama_bulan,kuartal,hari,hari_dalam_minggu,akhir_pekan,tanggal_waktu,tahun_waktu,bulan_waktu,nama_bulan_waktu,kuartal_waktu,hari_waktu,hari_dalam_minggu_waktu,akhir_pekan_waktu,nik_terenkripsi_nasabah,tanggal_lahir_nasabah,jenis_kelamin_nasabah,jenis_usaha_nasabah,pendapatan_bulanan_nasabah,lama_usaha_tahun_nasabah,kota_nasabah,provinsi_nasabah,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_produk_produk,segmen_produk,plafon_min_produk,plafon_maks_produk,bunga_acuan_tahunan_produk,nama_cabang_cabang,kota_cabang,provinsi_cabang,wilayah_cabang,tanggal_operasional_cabang,nama_petugas_petugas,cabang_id_petugas,tanggal_masuk_petugas,status_kepegawaian_petugas,is_npl
LN000603,NS001765,PRD04,CB22,PK917,2024-08-06,27500000.0,24,22.03,Modal Kerja,Lunas,False,True,False,True,39616488.0,21458931.0,39616488.0,21458931.0,39616488.0,21458931.0,18157557.0,420.0,Macet,5,1995-02-14,29.0,,,NIK0001765,1995-02-14,P,Jasa Jahit,7610000.0,21.0,Bandung,Jawa Barat,NIK0001765,1995-02-14,P,Jasa Jahit,7610000.0,21.0,Bandung,Jawa Barat,NIK0001765,1995-02-14,P,Jasa Jahit,7610000.0,21.0,Bandung,Jawa Barat,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2021-04-10,Tidak Diketahui,,,Tidak Diketahui,2024-08-06,2024.0,8.0,August,Q3,6.0,Tuesday,False,2024-08-06,2024.0,8.0,August,Q3,6.0,Tuesday,False,NIK0001765,1995-02-14,P,Jasa Jahit,7610000.0,21.0,Bandung,Jawa Barat,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2021-04-10,Tidak Diketahui,,,Tidak Diketahui,1
LN000604,NS002007,PRD05,CB18,PK079,2024-07-15,5000000.0,24,26.49,Investasi Alat,Aktif,False,True,True,False,7648992.0,3824496.0,7648992.0,3824496.0,7648992.0,3824496.0,3824496.0,350.0,Macet,5,1980-05-10,44.0,11380000.0,0.43936731107205623,NIK0002007,1980-05-10,L,Perikanan,4290000.0,3.0,Bogor ,Jawa Barat,NIK0002007,1980-05-10,L,Perikanan,4290000.0,3.0,Bogor ,Jawa Barat,NIK0002007,1980-05-10,L,Perikanan,4290000.0,3.0,Bogor ,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Semarang,Semarang,Jawa Tengah,Wilayah I,2020-02-04,Tri Handoko,CB18,2018-07-10,Tetap,2024-07-15,2024.0,7.0,July,Q3,15.0,Monday,False,2024-07-15,2024.0,7.0,July,Q3,15.0,Monday,False,NIK0002007,1980-05-10,L,Perikanan,4290000.0,3.0,Bogor ,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Semarang,Semarang,Jawa Tengah,Wilayah I,2020-02-04,Tri Handoko,CB18,2018-07-10,Tetap,1
LN000605,NS003335,PRD06,CB08,PK107,2023-04-23,3500000.0,12,21.73,Investasi Alat,Aktif,False,True,True,False,4260552.0,3905506.0,4260552.0,3905506.0,4260552.0,3905506.0,355046.0,739.0,Macet,5,1985-01-16,38.0,5100000.0,0.6862745098039216,NIK0001784,1985-01-16,P,Salon,2420000.0,17.0,Sidoarjo,Jawa Timur,NIK0001784,1985-01-16,P,Salon,2420000.0,17.0,Sidoarjo,Jawa Timur,NIK0001784,1985-01-16,P,Salon,2420000.0,17.0,Sidoarjo,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Endah Lestari,CB14,2015-08-16,Tetap,2023-04-23,2023.0,4.0,April,Q2,23.0,Sunday,True,2023-04-23,2023.0,4.0,April,Q2,23.0,Sunday,True,NIK0001784,1985-01-16,P,Salon,2420000.0,17.0,Sidoarjo,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Endah Lestari,CB14,2015-08-16,Tetap,1
LN000606,NS000801,PRD04,CB09,PK107,2022-08-04,20000000.0,24,24.04,Modal Kerja,Lunas,False,True,True,False,29215333.0,24680000.0,29215333.0,24680000.0,29215333.0,24680000.0,4535333.0,880.0,Macet,5,1981-04-01,41.0,,,NIK0000801,1981-04-01,P,Warung Kelontong,4220000.0,8.0,  Singaraja,Bali,NIK0000801,1981-04-01,P,Warung Kelontong,4220000.0,8.0,  Singaraja,Bali,NIK0000801,1981-04-01,P,Warung Kelontong,4220000.0,8.0,  Singaraja,Bali,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Endah Lestari,CB14,2015-08-16,Tetap,2022-08-04,2022.0,8.0,August,Q3,4.0,Thursday,False,2022-08-04,2022.0,8.0,August,Q3,4.0,Thursday,False,NIK0000801,1981-04-01,P,Warung Kelontong,4220000.0,8.0,  Singaraja,Bali,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Endah Lestari,CB14,2015-08-16,Tetap,1
LN000607,NS003018,PRD04,CB14,PK019,,4500000.0,12,24.41,Modal Kerja,Lunas,False,True,True,False,5598456.0,4665380.0,5598456.0,4665380.0,5598456.0,4665380.0,933076.0,628.0,Macet,5,1977-05-16,,8260000.0,0.5447941888619855,NIK0000450,1977-05-16,P,Tidak Diketahui,2200000.0,3.0,MALANG,Jawa Timur,NIK0000450,1977-05-16,P,Tidak Diketahui,2200000.0,3.0,MALANG,Jawa Timur,NIK0000450,1977-05-16,P,Tidak Diketahui,2200000.0,3.0,MALANG,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Hendra Wijaya,CB21,2023-03-27,Kontrak,,,,,,,,,,,,,,,,,NIK0000450,1977-05-16,P,Tidak Diketahui,2200000.0,3.0,MALANG,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Hendra Wijaya,CB21,2023-03-27,Kontrak,1
LN000608,NS002265,PRD05,CB05,PK007,2025-03-13,5500000.0,12,27.09,Pembelian Stok,Aktif,False,True,True,False,6989940.0,5242455.0,6989940.0,5242455.0,6989940.0,5242455.0,1747485.0,27.0,Dalam Perhatian Khusus,2,1990-10-25,34.0,,,NIK0002265,1990-10-25,L,Kerajinan,4590000.0,7.0,Cirebon,Jawa Barat,NIK0002265,1990-10-25,L,Kerajinan,4590000.0,7.0,Cirebon,Jawa Barat,NIK0002265,1990-10-25,L,Kerajinan,4590000.0,7.0,Cirebon,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2016-05-19,Gita Permata,CB04,2021-05-04,Tetap,2025-03-13,2025.0,3.0,March,Q1,13.0,Thursday,False,2025-03-13,2025.0,3.0,March,Q1,13.0,Thursday,False,NIK0002265,1990-10-25,L,Kerajinan,4590000.0,7.0,Cirebon,Jawa Barat,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Bogor,Bogor,Jawa Barat,Wilayah I,2016-05-19,Gita Permata,CB04,2021-05-04,Tetap,0
LN000609,NS000224,PRD05,CB14,PK114,2023-01-29,6500000.0,24,26.55,Renovasi Tempat Usaha,Macet,False,True,True,False,9951480.0,3731805.0,9951480.0,3731805.0,9951480.0,3731805.0,6219675.0,1037.0,Macet,5,1969-02-01,53.0,10490000.0,0.6196377502383222,NIK0000224,1969-02-01,P,Kerajinan,3920000.0,4.0,Semarang,Jawa Tengah,NIK0000224,1969-02-01,P,Kerajinan,3920000.0,4.0,Semarang,Jawa Tengah,NIK0000224,1969-02-01,P,Kerajinan,3920000.0,4.0,Semarang,Jawa Tengah,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Citra Ningrum,CB22,2015-05-18,Kontrak,2023-01-29,2023.0,1.0,January,Q1,29.0,Sunday,True,2023-01-29,2023.0,1.0,January,Q1,29.0,Sunday,True,NIK0000224,1969-02-01,P,Kerajinan,3920000.0,4.0,Semarang,Jawa Tengah,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,Kredit Kelompok Tanggung Renteng,Ultra Mikro,1000000,10000000,27.0,KC Singaraja,Singaraja,Bali,Wilayah III,2020-03-08,Citra Ningrum,CB22,2015-05-18,Kontrak,1
LN000610,NS000095,PRD06,CB08,PK081,2023-08-19,27500000.0,18,25.7,Renovasi Tempat Usaha,Aktif,False,True,True,False,38101248.0,29634304.0,38101248.0,29634304.0,38101248.0,29634304.0,8466944.0,834.0,Macet,5,1965-07-05,58.0,,,NIK0000095,1965-07-05,P,Pertanian,6310000.0,20.0,Bandung,Jawa Barat,NIK0000095,1965-07-05,P,Pertanian,6310000.0,20.0,Bandung,Jawa Barat,NIK0000095,1965-07-05,P,Pertanian,6310000.0,20.0,Bandung,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Prasetyo Adi,CB09,2022-03-27,Tetap,2023-08-19,2023.0,8.0,August,Q3,19.0,Saturday,True,2023-08-19,2023.0,8.0,August,Q3,19.0,Saturday,True,NIK0000095,1965-07-05,P,Pertanian,6310000.0,20.0,Bandung,Jawa Barat,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Prasetyo Adi,CB09,2022-03-27,Tetap,1
LN000611,NS001482,PRD04,CB08,PK109,2024-12-05,12000000.0,12,21.45,Pembelian Stok,Lunas,False,True,True,False,14574000.0,9716000.0,14574000.0,9716000.0,14574000.0,9716000.0,4858000.0,301.0,Macet,5,1970-05-19,54.0,22550000.0,0.532150776053215,NIK0001482,1970-05-19,L,Bengkel,6920000.0,10.0,Solo,Jawa Tengah,NIK0001482,1970-05-19,L,Bengkel,6920000.0,10.0,Solo,Jawa Tengah,NIK0001482,1970-05-19,L,Bengkel,6920000.0,10.0,Solo,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Tri Handoko,CB20,2022-07-17,Kontrak,2024-12-05,2024.0,12.0,December,Q4,5.0,Thursday,False,2024-12-05,2024.0,12.0,December,Q4,5.0,Thursday,False,NIK0001482,1970-05-19,L,Bengkel,6920000.0,10.0,Solo,Jawa Tengah,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Tri Handoko,CB20,2022-07-17,Kontrak,1
LN000612,NS001429,PRD04,CB09,PK063,2024-08-06,7000000.0,6,21.68,Modal Kerja,Lunas,False,True,True,False,7758804.0,3879402.0,7758804.0,3879402.0,7758804.0,3879402.0,3879402.0,451.0,Macet,5,1993-08-12,30.0,13870000.0,0.5046863734679163,NIK0001429,1993-08-12,P,Toko Bangunan,,1.0,Jember,Jawa Timur,NIK0001429,1993-08-12,P,Toko Bangunan,,1.0,Jember,Jawa Timur,NIK0001429,1993-08-12,P,Toko Bangunan,,1.0,Jember,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Muhammad Rizky,CB07,2017-08-05,Tetap,2024-08-06,2024.0,8.0,August,Q3,6.0,Tuesday,False,2024-08-06,2024.0,8.0,August,Q3,6.0,Tuesday,False,NIK0001429,1993-08-12,P,Toko Bangunan,,1.0,Jember,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Muhammad Rizky,CB07,2017-08-05,Tetap,1
LN000613,NS002577,PRD04,CB19,PK045,2023-07-06,7500000.0,24,23.36,Modal Kerja,Macet,False,True,True,False,10858000.0,6877500.0,10858000.0,6877500.0,10858000.0,6877500.0,3980500.0,878.0,Macet,5,1970-05-31,53.0,,,NIK0002577,1970-05-31,P,Bengkel,9410000.0,17.0,Jember,Jawa Timur,NIK0002577,1970-05-31,P,Bengkel,9410000.0,17.0,Jember,Jawa Timur,NIK0002577,1970-05-31,P,Bengkel,9410000.0,17.0,Jember,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Kudus,Kudus,Jawa Tengah,Wilayah I,2014-12-03,Lina Marlina,CB07,2020-02-18,Tetap,2023-07-06,2023.0,7.0,July,Q3,6.0,Thursday,False,2023-07-06,2023.0,7.0,July,Q3,6.0,Thursday,False,NIK0002577,1970-05-31,P,Bengkel,9410000.0,17.0,Jember,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Kudus,Kudus,Jawa Tengah,Wilayah I,2014-12-03,Lina Marlina,CB07,2020-02-18,Tetap,1
LN000614,NS003368,PRD03,CB02,PK029,2023-11-12,91000000.0,6,19.48,Pembelian Stok,Macet,False,True,True,False,99863400.0,16643900.0,99863400.0,16643900.0,99863400.0,16643900.0,83219500.0,750.0,Macet,5,1999-07-11,24.0,204080.0,445.90356722853784,NIK0000248,1999-07-11,P,Bengkel,,14.0,Sidoarjo,Jawa Timur,NIK0000248,1999-07-11,P,Bengkel,,14.0,Sidoarjo,Jawa Timur,NIK0000248,1999-07-11,P,Bengkel,,14.0,Sidoarjo,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Jember,Jember,Jawa Timur,Wilayah I,2013-02-19,Bayu Firmansyah,CB20,2020-10-29,Kontrak,2023-11-12,2023.0,11.0,November,Q4,12.0,Sunday,True,2023-11-12,2023.0,11.0,November,Q4,12.0,Sunday,True,NIK0000248,1999-07-11,P,Bengkel,,14.0,Sidoarjo,Jawa Timur,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,Kredit Usaha Kecil,Kecil,25000000,200000000,18.0,KC Jember,Jember,Jawa Timur,Wilayah I,2013-02-19,Bayu Firmansyah,CB20,2020-10-29,Kontrak,1
LN000615,NS002785,PRD01,CB09,PK086,2023-07-04,20500000.0,12,26.25,Modal Kerja,Aktif,False,True,True,False,25881252.0,23724481.0,25881252.0,23724481.0,25881252.0,23724481.0,2156771.0,667.0,Macet,5,1986-01-18,37.0,34850000.0,0.5882352941176471,NIK0002785,1986-01-18,L,Bengkel,7190000.0,7.0,Singaraja,Bali,NIK0002785,1986-01-18,L,Bengkel,7190000.0,7.0,Singaraja,Bali,NIK0002785,1986-01-18,L,Bengkel,7190000.0,7.0,Singaraja,Bali,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Rendra Saputra,CB01,2016-11-03,Kontrak,2023-07-04,2023.0,7.0,July,Q3,4.0,Tuesday,False,2023-07-04,2023.0,7.0,July,Q3,4.0,Tuesday,False,NIK0002785,1986-01-18,L,Bengkel,7190000.0,7.0,Singaraja,Bali,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Rendra Saputra,CB01,2016-11-03,Kontrak,1
LN000616,NS000409,PRD06,CB06,PK016,2022-07-06,6000000.0,24,22.28,Pembelian Stok,Aktif,False,True,True,False,8673600.0,6143800.0,8673600.0,6143800.0,8673600.0,6143800.0,2529800.0,1212.0,Macet,5,1982-11-29,39.0,12920000.0,0.46439628482972134,NIK0000409,1982-11-29,P,Toko Bangunan,4680000.0,18.0,Jember,Jawa Timur,NIK0000409,1982-11-29,P,Toko Bangunan,4680000.0,18.0,Jember,Jawa Timur,NIK0000409,1982-11-29,P,Toko Bangunan,4680000.0,18.0,Jember,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Ika Safitri,CB07,2022-04-17,Kontrak,2022-07-06,2022.0,7.0,July,Q3,6.0,Wednesday,False,2022-07-06,2022.0,7.0,July,Q3,6.0,Wednesday,False,NIK0000409,1982-11-29,P,Toko Bangunan,4680000.0,18.0,Jember,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Ika Safitri,CB07,2022-04-17,Kontrak,1
LN000617,NS000476,PRD06,CB09,PK052,2024-06-07,34500000.0,12,24.49,Ekspansi Cabang,Aktif,False,True,True,False,42949056.0,42949056.0,42949056.0,42949056.0,42949056.0,42949056.0,0.0,29.0,Dalam Perhatian Khusus,2,1996-01-06,28.0,,,NIK0000476,1996-01-06,P,Kuliner,9460000.0,19.0,Makassar,Sulawesi Selatan,NIK0000476,1996-01-06,P,Kuliner,9460000.0,19.0,Makassar,Sulawesi Selatan,NIK0000476,1996-01-06,P,Kuliner,9460000.0,19.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Prasetyo Adi,CB06,2018-07-18,Kontrak,2024-06-07,2024.0,6.0,June,Q2,7.0,Friday,False,2024-06-07,2024.0,6.0,June,Q2,7.0,Friday,False,NIK0000476,1996-01-06,P,Kuliner,9460000.0,19.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Jember,Jember,Jawa Timur,Wilayah III,2014-07-05,Prasetyo Adi,CB06,2018-07-18,Kontrak,0
LN000618,NS001481,PRD06,CB06,PK047,2023-10-06,8000000.0,12,23.98,Renovasi Tempat Usaha,Aktif,False,True,True,False,9918408.0,5785738.0,9918408.0,5785738.0,9918408.0,5785738.0,4132670.0,786.0,Macet,5,1986-05-10,37.0,17990000.0,0.44469149527515284,NIK0001481,1986-05-10,L,Laundry,8260000.0,2.0,Jember,Jawa Timur,NIK0001481,1986-05-10,L,Laundry,8260000.0,2.0,Jember,Jawa Timur,NIK0001481,1986-05-10,L,Laundry,8260000.0,2.0,Jember,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Rendra Saputra,CB02,2023-11-14,Kontrak,2023-10-06,2023.0,10.0,October,Q4,6.0,Friday,False,2023-10-06,2023.0,10.0,October,Q4,6.0,Friday,False,NIK0001481,1986-05-10,L,Laundry,8260000.0,2.0,Jember,Jawa Timur,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Bogor,Bogor,Jawa Barat,Wilayah I,2020-03-02,Rendra Saputra,CB02,2023-11-14,Kontrak,1
LN000619,NS002215,PRD01,CB08,PK097,2025-04-17,16500000.0,18,22.63,Renovasi Tempat Usaha,Lunas,False,True,True,False,22100922.0,9822632.0,22100922.0,9822632.0,22100922.0,9822632.0,12278290.0,16.0,Dalam Perhatian Khusus,2,1983-06-02,41.0,,,NIK0002215,1983-06-02,P,Pertanian,1641200000.0,19.0,Kudus,Jawa Tengah,NIK0002215,1983-06-02,P,Pertanian,1641200000.0,19.0,Kudus,Jawa Tengah,NIK0002215,1983-06-02,P,Pertanian,1641200000.0,19.0,Kudus,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Siti Aisyah,CB02,2023-04-05,Kontrak,2025-04-17,2025.0,4.0,April,Q2,17.0,Thursday,False,2025-04-17,2025.0,4.0,April,Q2,17.0,Thursday,False,NIK0002215,1983-06-02,P,Pertanian,1641200000.0,19.0,Kudus,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Jember,Jember,Jawa Timur,Wilayah III,2010-08-05,Siti Aisyah,CB02,2023-04-05,Kontrak,0
LN000620,NS002947,PRD04,CB03,PK008,2025-06-13,19000000.0,24,22.7,Modal Kerja,Aktif,False,True,True,False,27266599.0,5755420.0,27266599.0,5755420.0,27266599.0,5755420.0,21511179.0,109.0,Kurang Lancar,3,1990-06-03,35.0,,,NIK0002947,1990-06-03,L,Jasa Jahit,,20.0,Sidoarjo,Jawa Timur,NIK0002947,1990-06-03,L,Jasa Jahit,,20.0,Sidoarjo,Jawa Timur,NIK0002947,1990-06-03,L,Jasa Jahit,,20.0,Sidoarjo,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Bandung,Bandung,Jawa Barat,Wilayah I,2016-03-25,Muhammad Rizky,CB03,2022-09-29,Tetap,2025-06-13,2025.0,6.0,June,Q2,13.0,Friday,False,2025-06-13,2025.0,6.0,June,Q2,13.0,Friday,False,NIK0002947,1990-06-03,L,Jasa Jahit,,20.0,Sidoarjo,Jawa Timur,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,Pembiayaan Musiman Pertanian,Mikro,3000000,30000000,22.5,KC Bandung,Bandung,Jawa Barat,Wilayah I,2016-03-25,Muhammad Rizky,CB03,2022-09-29,Tetap,1
LN000621,NS003439,PRD06,CB11,PK017,2023-09-14,15000000.0,18,25.24,Investasi Alat,Aktif,False,True,True,False,20678994.0,14934829.0,20678994.0,14934829.0,20678994.0,14934829.0,5744165.0,778.0,Macet,5,1975-12-07,47.0,17240000.0,0.8700696055684455,NIK0001555,1975-12-07,P,Laundry,4270000.0,8.0,Makassar,Sulawesi Selatan,NIK0001555,1975-12-07,P,Laundry,4270000.0,8.0,Makassar,Sulawesi Selatan,NIK0001555,1975-12-07,P,Laundry,4270000.0,8.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2015-01-21,Dedi Kurniawan,CB18,2022-12-22,Tetap,2023-09-14,2023.0,9.0,September,Q3,14.0,Thursday,False,2023-09-14,2023.0,9.0,September,Q3,14.0,Thursday,False,NIK0001555,1975-12-07,P,Laundry,4270000.0,8.0,Makassar,Sulawesi Selatan,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,Kredit Multiguna Pedagang,Mikro,2500000,40000000,23.5,KC Makassar,Makassar,Sulawesi Selatan,Wilayah III,2015-01-21,Dedi Kurniawan,CB18,2022-12-22,Tetap,1
LN000622,NS000024,PRD01,CB02,PK048,2023-09-11,12000000.0,18,25.81,Modal Kerja,Aktif,False,True,True,False,16645806.0,12946738.0,16645806.0,12946738.0,16645806.0,12946738.0,3699068.0,629.0,Macet,5,1975-11-13,47.0,22180000.0,0.5410279531109107,NIK0000024,1975-11-13,L,Kuliner,1860000.0,17.0,Solo,Jawa Tengah,NIK0000024,1975-11-13,L,Kuliner,1860000.0,17.0,Solo,Jawa Tengah,NIK0000024,1975-11-13,L,Kuliner,1860000.0,17.0,Solo,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Jember,Jember,Jawa Timur,Wilayah I,2013-02-19,Agus Salim,CB10,2022-01-22,Tetap,2023-09-11,2023.0,9.0,September,Q3,11.0,Monday,False,2023-09-11,2023.0,9.0,September,Q3,11.0,Monday,False,NIK0000024,1975-11-13,L,Kuliner,1860000.0,17.0,Solo,Jawa Tengah,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Jember,Jember,Jawa Timur,Wilayah I,2013-02-19,Agus Salim,CB10,2022-01-22,Tetap,1
LN000623,NS001151,PRD01,CB10,PK075,2025-02-15,10500000.0,18,25.21,Modal Kerja,Aktif,False,True,True,False,14470578.0,4823526.0,14470578.0,4823526.0,14470578.0,4823526.0,9647052.0,291.0,Macet,5,1996-09-19,28.0,15650000.0,0.670926517571885,NIK0001151,1996-09-19,P,Peternakan,4830000.0,16.0,Kediri,Jawa Timur,NIK0001151,1996-09-19,P,Peternakan,4830000.0,16.0,Kediri,Jawa Timur,NIK0001151,1996-09-19,P,Peternakan,4830000.0,16.0,Kediri,Jawa Timur,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Ika Safitri,CB09,2015-08-17,Tetap,2025-02-15,2025.0,2.0,February,Q1,15.0,Saturday,True,2025-02-15,2025.0,2.0,February,Q1,15.0,Saturday,True,NIK0001151,1996-09-19,P,Peternakan,4830000.0,16.0,Kediri,Jawa Timur,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,Kredit Modal Kerja Mikro,Mikro,2000000,25000000,24.0,KC Medan,Medan,Sumatera Utara,Wilayah III,2011-09-22,Ika Safitri,CB09,2015-08-17,Tetap,1
